Time,RPM
2.394,1174.49107504718
2.395,1174.73106455515
2.396,1174.9710548675
2.397,1175.21104598295
2.398,1175.45103790026
2.399,1175.69103061814
2.4,1175.93102413533
2.401,1176.17101845056
2.402,1176.41101356257
2.403,1176.6510094701
2.404,1176.89100617186
2.405,1177.13100366661
2.406,1177.37100195307
2.407,1177.61100102997
2.408,1177.85100089605
2.409,1178.09100155005
2.41,1178.33100299069
2.411,1178.57100521671
2.412,1178.81100822684
2.413,1179.05101201982
2.414,1179.29101659438
2.415,1179.53102194925
2.416,1179.77102808317
2.417,1180.01103499487
2.418,1180.25104268309
2.419,1180.49105114655
2.42,1180.73106038399
2.421,1180.97107039415
2.422,1181.21108117576
2.423,1181.45109272755
2.424,1181.69110504825
2.425,1181.9311181366
2.426,1182.17113199133
2.427,1182.41114661118
2.428,1182.65116199488
2.429,1182.89117814116
2.43,1183.13119504876
2.431,1183.37121271641
2.432,1183.61123114284
2.433,1183.85125032679
2.434,1184.09127026698
2.435,1184.33129096216
2.436,1184.57131241106
2.437,1184.81133461241
2.438,1185.05135756495
2.439,1185.2913812674
2.44,1185.5314057185
2.441,1185.77143091699
2.442,1186.0114568616
2.443,1186.25148355106
2.444,1186.4915109841
2.445,1186.73153915947
2.446,1186.97156807588
2.447,1187.21159773209
2.448,1187.45162812681
2.449,1187.69165925878
2.45,1187.93169112675
2.451,1188.17172372943
2.452,1188.41175706556
2.453,1188.65179113389
2.454,1188.89182593313
2.455,1189.13186146203
2.456,1189.37189771931
2.457,1189.61193470372
2.458,1189.85197241398
2.459,1190.09201084883
2.46,1190.332050007
2.461,1190.57208988723
2.462,1190.81213048825
2.463,1191.05217180878
2.464,1191.29221384758
2.465,1191.53225660336
2.466,1191.77230007487
2.467,1192.01234426083
2.468,1192.25238915999
2.469,1192.49243477106
2.47,1192.7324810928
2.471,1192.97252812392
2.472,1193.21257586317
2.473,1193.45262430927
2.474,1193.69267346097
2.475,1193.93272331699
2.476,1194.17277387607
2.477,1194.41282513694
2.478,1194.65287709834
2.479,1194.89292975899
2.48,1195.13298311764
2.481,1195.37303717301
2.482,1195.61309192385
2.483,1195.85314736887
2.484,1196.09320350682
2.485,1196.33326033643
2.486,1196.57331785644
2.487,1196.81337606557
2.488,1197.05343496256
2.489,1197.29349454615
2.49,1197.53355481506
2.491,1197.77361576803
2.492,1198.0136774038
2.493,1198.2537397211
2.494,1198.49380271865
2.495,1198.73386639521
2.496,1198.97393074949
2.497,1199.21399578023
2.498,1199.45406148617
2.499,1199.69412786604
2.5,1199.93419491857
2.501,1200.17426264249
2.502,1200.41433103655
2.503,1200.65440009947
2.504,1200.89446982998
2.505,1201.13454022683
2.506,1201.37461128874
2.507,1201.61468301444
2.508,1201.85475540268
2.509,1202.09482845218
2.51,1202.33490216168
2.511,1202.57497652991
2.512,1202.81505155561
2.513,1203.0551272375
2.514,1203.29520357433
2.515,1203.53528056482
2.516,1203.77535820771
2.517,1204.01543650173
2.518,1204.25551544562
2.519,1204.49559503811
2.52,1204.73567527793
2.521,1204.97575616381
2.522,1205.2158376945
2.523,1205.45591986872
2.524,1205.69600268521
2.525,1205.9360861427
2.526,1206.17617023992
2.527,1206.41625497561
2.528,1206.6563403485
2.529,1206.89642635732
2.53,1207.13651300082
2.531,1207.37660027771
2.532,1207.61668818674
2.533,1207.85677672664
2.534,1208.09686589614
2.535,1208.33695569398
2.536,1208.57704611888
2.537,1208.81713716959
2.538,1209.05722884484
2.539,1209.29732114335
2.54,1209.53741406387
2.541,1209.77750760513
2.542,1210.01760176585
2.543,1210.25769654478
2.544,1210.49779194065
2.545,1210.73788795219
2.546,1210.97798457813
2.547,1211.21808181721
2.548,1211.45817966816
2.549,1211.69827812971
2.55,1211.93837720061
2.551,1212.17847687958
2.552,1212.41857716535
2.553,1212.65867805666
2.554,1212.89877955224
2.555,1213.13888165083
2.556,1213.37898435116
2.557,1213.61908765197
2.558,1213.85919155198
2.559,1214.09929604993
2.56,1214.33940114455
2.561,1214.57950683458
2.562,1214.81961311875
2.563,1215.0597199958
2.564,1215.29982746445
2.565,1215.53993552345
2.566,1215.78004417151
2.567,1216.02015340739
2.568,1216.26026322981
2.569,1216.50037363751
2.57,1216.74048462921
2.571,1216.98059620366
2.572,1217.22070835958
2.573,1217.46082109571
2.574,1217.70093441079
2.575,1217.94104830354
2.576,1218.1811627727
2.577,1218.421277817
2.578,1218.66139343518
2.579,1218.90150962597
2.58,1219.14162638811
2.581,1219.38174372032
2.582,1219.62186162135
2.583,1219.86198008992
2.584,1220.10209912477
2.585,1220.34221872463
2.586,1220.58233888823
2.587,1220.82245961431
2.588,1221.06258090161
2.589,1221.30270274885
2.59,1221.54282515477
2.591,1221.7829481181
2.592,1222.02307163758
2.593,1222.26319571194
2.594,1222.50332033991
2.595,1222.74344552023
2.596,1222.98357125163
2.597,1223.22369753284
2.598,1223.4638243626
2.599,1223.70395173965
2.6,1223.9440796627
2.601,1224.18420813051
2.602,1224.42433714179
2.603,1224.66446669529
2.604,1224.90459678974
2.605,1225.14472742387
2.606,1225.38485859642
2.607,1225.62499030612
2.608,1225.86512255169
2.609,1226.10525533189
2.61,1226.34538864543
2.611,1226.58552249106
2.612,1226.8256568675
2.613,1227.0657917735
2.614,1227.30592720777
2.615,1227.54606316907
2.616,1227.78619965611
2.617,1228.02633666764
2.618,1228.26647420239
2.619,1228.50661225909
2.62,1228.74675083647
2.621,1228.98688993328
2.622,1229.22702954823
2.623,1229.46716968007
2.624,1229.70731032753
2.625,1229.94745148934
2.626,1230.18759316423
2.627,1230.42773535095
2.628,1230.66787804822
2.629,1230.90802125477
2.63,1231.14816496935
2.631,1231.38830919068
2.632,1231.62845391749
2.633,1231.86859914853
2.634,1232.10874488252
2.635,1232.3488911182
2.636,1232.5890378543
2.637,1232.82918508955
2.638,1233.06933282269
2.639,1233.30948105246
2.64,1233.54962977758
2.641,1233.78977899678
2.642,1234.02992870881
2.643,1234.2700789124
2.644,1234.51022960627
2.645,1234.75038078917
2.646,1234.99053245982
2.647,1235.23068461697
2.648,1235.47083725933
2.649,1235.71099038566
2.65,1235.95114399467
2.651,1236.19129808511
2.652,1236.4314526557
2.653,1236.67160770519
2.654,1236.9117632323
2.655,1237.15191923577
2.656,1237.39207571433
2.657,1237.63223266671
2.658,1237.87239009166
2.659,1238.11254798789
2.66,1238.35270635415
2.661,1238.59286518917
2.662,1238.83302449169
2.663,1239.07318426042
2.664,1239.31334449412
2.665,1239.55350519151
2.666,1239.79366635133
2.667,1240.03382797231
2.668,1240.27399005318
2.669,1240.51415259268
2.67,1240.75431558954
2.671,1240.9944790425
2.672,1241.23464295028
2.673,1241.47480731162
2.674,1241.71497212526
2.675,1241.95513738993
2.676,1242.19530310435
2.677,1242.43546926728
2.678,1242.67563587743
2.679,1242.91580293355
2.68,1243.15597043436
2.681,1243.3961383786
2.682,1243.636306765
2.683,1243.8764755923
2.684,1244.11664485923
2.685,1244.35681456452
2.686,1244.59698470691
2.687,1244.83715528513
2.688,1245.07732629792
2.689,1245.317497744
2.69,1245.55766962212
2.691,1245.79784193099
2.692,1246.03801466937
2.693,1246.27818783598
2.694,1246.51836142955
2.695,1246.75853544882
2.696,1246.99870989253
2.697,1247.2388847594
2.698,1247.47906004817
2.699,1247.71923575757
2.7,1247.95941188634
2.701,1248.1995884332
2.702,1248.43976539691
2.703,1248.67994277617
2.704,1248.92012056974
2.705,1249.16029877634
2.706,1249.40047739471
2.707,1249.64065642358
2.708,1249.88083586169
2.709,1250.12101570776
2.71,1250.36119596054
2.711,1250.60137661875
2.712,1250.84155768113
2.713,1251.08173914641
2.714,1251.32192101332
2.715,1251.56210328061
2.716,1251.80228594699
2.717,1252.04246901122
2.718,1252.28265247201
2.719,1252.52283632811
2.72,1252.76302057824
2.721,1253.00320522114
2.722,1253.24339025555
2.723,1253.48357568019
2.724,1253.72376149381
2.725,1253.96394769513
2.726,1254.20413428288
2.727,1254.44432125581
2.728,1254.68450861264
2.729,1254.92469635212
2.73,1255.16488447296
2.731,1255.40507297391
2.732,1255.64526185369
2.733,1255.88545111105
2.734,1256.12564074472
2.735,1256.36583075342
2.736,1256.6060211359
2.737,1256.84621189089
2.738,1257.08640301711
2.739,1257.32659451331
2.74,1257.56678637821
2.741,1257.80697861056
2.742,1258.04717120908
2.743,1258.28736417251
2.744,1258.52755749958
2.745,1258.76775118902
2.746,1259.00794523957
2.747,1259.24813964996
2.748,1259.48833441893
2.749,1259.72852954521
2.75,1259.96872502753
2.751,1260.20892086462
2.752,1260.44911705522
2.753,1260.68931359807
2.754,1260.92951049189
2.755,1261.16970773543
2.756,1261.4099053274
2.757,1261.65010326656
2.758,1261.89030155162
2.759,1262.13050018133
2.76,1262.37069915441
2.761,1262.61089846961
2.762,1262.85109812565
2.763,1263.09129812126
2.764,1263.33149845519
2.765,1263.57169912617
2.766,1263.81190013292
2.767,1264.05210147419
2.768,1264.2923031487
2.769,1264.53250515519
2.77,1264.77270749239
2.771,1265.01291015904
2.772,1265.25311315387
2.773,1265.49331647561
2.774,1265.73352012299
2.775,1265.97372409476
2.776,1266.21392838964
2.777,1266.45413300637
2.778,1266.69433794368
2.779,1266.93454320031
2.78,1267.17474877498
2.781,1267.41495466643
2.782,1267.6551608734
2.783,1267.89536739462
2.784,1268.13557422881
2.785,1268.37578137473
2.786,1268.61598883109
2.787,1268.85619659663
2.788,1269.09640467009
2.789,1269.3366130502
2.79,1269.5768217357
2.791,1269.81703072531
2.792,1270.05724001777
2.793,1270.29744961181
2.794,1270.53765950617
2.795,1270.77786969958
2.796,1271.01808019077
2.797,1271.25829097849
2.798,1271.49850206145
2.799,1271.7387134384
2.8,1271.97892510806
2.801,1272.21913706918
2.802,1272.45934932048
2.803,1272.69956186071
2.804,1272.93977468858
2.805,1273.17998780284
2.806,1273.42020120222
2.807,1273.66041488545
2.808,1273.90062885127
2.809,1274.14084309841
2.81,1274.3810576256
2.811,1274.62127243158
2.812,1274.86148751507
2.813,1275.10170287483
2.814,1275.34191850957
2.815,1275.58213441803
2.816,1275.82235059894
2.817,1276.06256705105
2.818,1276.30278377307
2.819,1276.54300076375
2.82,1276.78321802182
2.821,1277.02343554601
2.822,1277.26365333505
2.823,1277.50387138769
2.824,1277.74408970265
2.825,1277.98430827866
2.826,1278.22452711446
2.827,1278.46474620879
2.828,1278.70496556037
2.829,1278.94518516794
2.83,1279.18540503024
2.831,1279.425625146
2.832,1279.66584551394
2.833,1279.90606613281
2.834,1280.14628700134
2.835,1280.38650811825
2.836,1280.6267294823
2.837,1280.8669510922
2.838,1281.10717294669
2.839,1281.34739504451
2.84,1281.58761738439
2.841,1281.82783996506
2.842,1282.06806278525
2.843,1282.30828584371
2.844,1282.54850913916
2.845,1282.78873267033
2.846,1283.02895643597
2.847,1283.26918043479
2.848,1283.50940466555
2.849,1283.74962912697
2.85,1283.98985381778
2.851,1284.23007873671
2.852,1284.47030388251
2.853,1284.71052925391
2.854,1284.95075484963
2.855,1285.19098066841
2.856,1285.43120670899
2.857,1285.6714329701
2.858,1285.91165945046
2.859,1286.15188614883
2.86,1286.39211306392
2.861,1286.63234019448
2.862,1286.87256753923
2.863,1287.11279509692
2.864,1287.35302286626
2.865,1287.59325084601
2.866,1287.83347903488
2.867,1288.07370743162
2.868,1288.31393603495
2.869,1288.55416484362
2.87,1288.79439385635
2.871,1289.03462307188
2.872,1289.27485248894
2.873,1289.51508210626
2.874,1289.75531192259
2.875,1289.99554193664
2.876,1290.23577214716
2.877,1290.47600255288
2.878,1290.71623315254
2.879,1290.95646394485
2.88,1291.19669492857
2.881,1291.43692610242
2.882,1291.67715746514
2.883,1291.91738901546
2.884,1292.15762075211
2.885,1292.39785267383
2.886,1292.63808477935
2.887,1292.87831706741
2.888,1293.11854953673
2.889,1293.35878218605
2.89,1293.59901501411
2.891,1293.83924801964
2.892,1294.07948120137
2.893,1294.31971455803
2.894,1294.55994808836
2.895,1294.8001817911
2.896,1295.04041566497
2.897,1295.28064970871
2.898,1295.52088392106
2.899,1295.76111830074
2.9,1296.00135284649
2.901,1296.24158755704
2.902,1296.48182243113
2.903,1296.72205746749
2.904,1296.96229266486
2.905,1297.20252802196
2.906,1297.44276353753
2.907,1297.68299921031
2.908,1297.92323503903
2.909,1298.16347102242
2.91,1298.40370715921
2.911,1298.64394344814
2.912,1298.88417988795
2.913,1299.12441647736
2.914,1299.36465321511
2.915,1299.60489009993
2.916,1299.84512713056
2.917,1300.08536430573
2.918,1300.32560162417
2.919,1300.56583908462
2.92,1300.80607668581
2.921,1301.04631442647
2.922,1301.28655230534
2.923,1301.52679032116
2.924,1301.76702847264
2.925,1302.00726675854
2.926,1302.24750517757
2.927,1302.48774372848
2.928,1302.72798241
2.929,1302.96822122086
2.93,1303.2084601598
2.931,1303.44869922554
2.932,1303.68893841683
2.933,1303.9291777324
2.934,1304.16941717097
2.935,1304.40965673129
2.936,1304.64989641208
2.937,1304.89013621209
2.938,1305.13037613003
2.939,1305.37061616466
2.94,1305.61085631469
2.941,1305.85109657888
2.942,1306.09133695593
2.943,1306.3315774446
2.944,1306.57181804362
2.945,1306.81205875171
2.946,1307.05229956761
2.947,1307.29254049006
2.948,1307.53278151779
2.949,1307.77302264953
2.95,1308.01326388402
2.951,1308.25350521999
2.952,1308.49374665616
2.953,1308.73398819129
2.954,1308.9742298241
2.955,1309.21447155332
2.956,1309.45471337768
2.957,1309.69495529593
2.958,1309.93519730679
2.959,1310.175439409
2.96,1310.41568160129
2.961,1310.65592388239
2.962,1310.89616625105
2.963,1311.13640870598
2.964,1311.37665124593
2.965,1311.61689386963
2.966,1311.85713657581
2.967,1312.09737936321
2.968,1312.33762223055
2.969,1312.57786517658
2.97,1312.81810820002
2.971,1313.05835129962
2.972,1313.2985944741
2.973,1313.53883772219
2.974,1313.77908104264
2.975,1314.01932443416
2.976,1314.25956789551
2.977,1314.49981142541
2.978,1314.74005502259
2.979,1314.98029868579
2.98,1315.22054241374
2.981,1315.46078620518
2.982,1315.70103005883
2.983,1315.94127397344
2.984,1316.18151794773
2.985,1316.42176198044
2.986,1316.66200607031
2.987,1316.90225021606
2.988,1317.14249441643
2.989,1317.38273867015
2.99,1317.62298297596
2.991,1317.86322733259
2.992,1318.10347173877
2.993,1318.34371619325
2.994,1318.58396069474
2.995,1318.82420524198
2.996,1319.06444983372
2.997,1319.30469446867
2.998,1319.54493914558
2.999,1319.78518386318
3,1320.0254286202
3.001,1320.26567341538
3.002,1320.50591824744
3.003,1320.74616311513
3.004,1320.98640801717
3.005,1321.2266529523
3.006,1321.46689791926
3.007,1321.70714291677
3.008,1321.94738794357
3.009,1322.1876329984
3.01,1322.42787807998
3.011,1322.66812318705
3.012,1322.90836831835
3.013,1323.1486134726
3.014,1323.38885864855
3.015,1323.62910384492
3.016,1323.86934906045
3.017,1324.10959429387
3.018,1324.34983954391
3.019,1324.59008480932
3.02,1324.83033008881
3.021,1325.07057538114
3.022,1325.31082068502
3.023,1325.55106599919
3.024,1325.79131132239
3.025,1326.03155665335
3.026,1326.27180199081
3.027,1326.51204733349
3.028,1326.75229268013
3.029,1326.99253802946
3.03,1327.23278338023
3.031,1327.47302873115
3.032,1327.71327408097
3.033,1327.95351942841
3.034,1328.19376477222
3.035,1328.43401011112
3.036,1328.67425544385
3.037,1328.91450076915
3.038,1329.15474608574
3.039,1329.39499139235
3.04,1329.63523668773
3.041,1329.87548197061
3.042,1330.11572723972
3.043,1330.35597249379
3.044,1330.59621773155
3.045,1330.83646295175
3.046,1331.07670815311
3.047,1331.31695333436
3.048,1331.55719849425
3.049,1331.7974436315
3.05,1332.03768874485
3.051,1332.27793383304
3.052,1332.51817889478
3.053,1332.75842392883
3.054,1332.9986689339
3.055,1333.23891390874
3.056,1333.47915885208
3.057,1333.71940376266
3.058,1333.9596486392
3.059,1334.19989348043
3.06,1334.44013828511
3.061,1334.68038305194
3.062,1334.92062777968
3.063,1335.16087246705
3.064,1335.40111711279
3.065,1335.64136171563
3.066,1335.8816062743
3.067,1336.12185078755
3.068,1336.36209525409
3.069,1336.60233967266
3.07,1336.84258404201
3.071,1337.08282836086
3.072,1337.32307262794
3.073,1337.56331684199
3.074,1337.80356100174
3.075,1338.04380510593
3.076,1338.28404915329
3.077,1338.52429314255
3.078,1338.76453707244
3.079,1339.00478094171
3.08,1339.24502474908
3.081,1339.48526849329
3.082,1339.72551217306
3.083,1339.96575578715
3.084,1340.20599933426
3.085,1340.44624281315
3.086,1340.68648622255
3.087,1340.92672956118
3.088,1341.16697282778
3.089,1341.40721602109
3.09,1341.64745913984
3.091,1341.88770218276
3.092,1342.12794514858
3.093,1342.36818803605
3.094,1342.60843084388
3.095,1342.84867357083
3.096,1343.08891621561
3.097,1343.32915877696
3.098,1343.56940125363
3.099,1343.80964364433
3.1,1344.04988594781
3.101,1344.29012816279
3.102,1344.53037028801
3.103,1344.77061232221
3.104,1345.01085426412
3.105,1345.25109611247
3.106,1345.49133786599
3.107,1345.73157952342
3.108,1345.97182108349
3.109,1346.21206254494
3.11,1346.4523039065
3.111,1346.6925451669
3.112,1346.93278632487
3.113,1347.17302737916
3.114,1347.41326832848
3.115,1347.65350917159
3.116,1347.8937499072
3.117,1348.13399053406
3.118,1348.37423105089
3.119,1348.61447145644
3.12,1348.85471174943
3.121,1349.0949519286
3.122,1349.33519199268
3.123,1349.5754319404
3.124,1349.8156717705
3.125,1350.05591148171
3.126,1350.29615107277
3.127,1350.53639054241
3.128,1350.77662988936
3.129,1351.01686911235
3.13,1351.25710821013
3.131,1351.49734718141
3.132,1351.73758602495
3.133,1351.97782473946
3.134,1352.21806332369
3.135,1352.45830177636
3.136,1352.69854009621
3.137,1352.93877828198
3.138,1353.1790163324
3.139,1353.41925424619
3.14,1353.6594920221
3.141,1353.89972965886
3.142,1354.1399671552
3.143,1354.38020450986
3.144,1354.62044172156
3.145,1354.86067878905
3.146,1355.10091571105
3.147,1355.3411524863
3.148,1355.58138911353
3.149,1355.82162559148
3.15,1356.06186191888
3.151,1356.30209809446
3.152,1356.54233411696
3.153,1356.78256998511
3.154,1357.02280569764
3.155,1357.26304125329
3.156,1357.50327665079
3.157,1357.74351188888
3.158,1357.98374696628
3.159,1358.22398188173
3.16,1358.46421663397
3.161,1358.70445122173
3.162,1358.94468564374
3.163,1359.18491989873
3.164,1359.42515398545
3.165,1359.66538790261
3.166,1359.90562164897
3.167,1360.14585522324
3.168,1360.38608862416
3.169,1360.62632185047
3.17,1360.8665549009
3.171,1361.10678777419
3.172,1361.34702046906
3.173,1361.58725298425
3.174,1361.8274853185
3.175,1362.06771747053
3.176,1362.30794943909
3.177,1362.5481812229
3.178,1362.7884128207
3.179,1363.02864423121
3.18,1363.26887545319
3.181,1363.50910648535
3.182,1363.74933732644
3.183,1363.98956797518
3.184,1364.22979843031
3.185,1364.47002869057
3.186,1364.71025875468
3.187,1364.95048862138
3.188,1365.1907182894
3.189,1365.43094775748
3.19,1365.67117702435
3.191,1365.91140608874
3.192,1366.1516349494
3.193,1366.39186360504
3.194,1366.63209205441
3.195,1366.87232029623
3.196,1367.11254832925
3.197,1367.35277615219
3.198,1367.59300376379
3.199,1367.83323116278
3.2,1368.0734583479
3.201,1368.31368531788
3.202,1368.55391207145
3.203,1368.79413860734
3.204,1369.0343649243
3.205,1369.27459102105
3.206,1369.51481689632
3.207,1369.75504254886
3.208,1369.99526797739
3.209,1370.23549318065
3.21,1370.47571815736
3.211,1370.71594290628
3.212,1370.95616742611
3.213,1371.19639171562
3.214,1371.43661577351
3.215,1371.67683959854
3.216,1371.91706318942
3.217,1372.1572865449
3.218,1372.39750966371
3.219,1372.63773254459
3.22,1372.87795518626
3.221,1373.11817758745
3.222,1373.35839974691
3.223,1373.59862166337
3.224,1373.83884333556
3.225,1374.07906476221
3.226,1374.31928594206
3.227,1374.55950687384
3.228,1374.79972755628
3.229,1375.03994798812
3.23,1375.2801681681
3.231,1375.52038809493
3.232,1375.76060776737
3.233,1376.00082718413
3.234,1376.24104634397
3.235,1376.4812652456
3.236,1376.72148388776
3.237,1376.96170226919
3.238,1377.20192038861
3.239,1377.44213824478
3.24,1377.6823558364
3.241,1377.92257316223
3.242,1378.16279022099
3.243,1378.40300701142
3.244,1378.64322353224
3.245,1378.88343978221
3.246,1379.12365576003
3.247,1379.36387146446
3.248,1379.60408689423
3.249,1379.84430204806
3.25,1380.08451692469
3.251,1380.32473152286
3.252,1380.5649458413
3.253,1380.80515987874
3.254,1381.04537363392
3.255,1381.28558710556
3.256,1381.52580029241
3.257,1381.76601319319
3.258,1382.00622580664
3.259,1382.2464381315
3.26,1382.48665016649
3.261,1382.72686191035
3.262,1382.96707336182
3.263,1383.20728451962
3.264,1383.4474953825
3.265,1383.68770594918
3.266,1383.92791621839
3.267,1384.16812618888
3.268,1384.40833585937
3.269,1384.64854522861
3.27,1384.88875429531
3.271,1385.12896305822
3.272,1385.36917151606
3.273,1385.60937966758
3.274,1385.84958751151
3.275,1386.08979504658
3.276,1386.33000227151
3.277,1386.57020918506
3.278,1386.81041578594
3.279,1387.0506220729
3.28,1387.29082804467
3.281,1387.53103369997
3.282,1387.77123903755
3.283,1388.01144405614
3.284,1388.25164875447
3.285,1388.49185313128
3.286,1388.73205718529
3.287,1388.97226091524
3.288,1389.21246431987
3.289,1389.45266739791
3.29,1389.69287014809
3.291,1389.93307256914
3.292,1390.17327465981
3.293,1390.41347641882
3.294,1390.6536778449
3.295,1390.89387893679
3.296,1391.13407969323
3.297,1391.37428011295
3.298,1391.61448019467
3.299,1391.85467993714
3.3,1392.09487933908
3.301,1392.33507839924
3.302,1392.57527711634
3.303,1392.81547548912
3.304,1393.05567351631
3.305,1393.29587119665
3.306,1393.53606852886
3.307,1393.77626551169
3.308,1394.01646214386
3.309,1394.25665842411
3.31,1394.49685435118
3.311,1394.73704992379
3.312,1394.97724514068
3.313,1395.21744000058
3.314,1395.45763450223
3.315,1395.69782864436
3.316,1395.93802242571
3.317,1396.178215845
3.318,1396.41840890097
3.319,1396.65860159235
3.32,1396.89879391789
3.321,1397.1389858763
3.322,1397.37917746633
3.323,1397.61936868671
3.324,1397.85955953617
3.325,1398.09975001345
3.326,1398.33994011727
3.327,1398.58012984638
3.328,1398.8203191995
3.329,1399.06050817538
3.33,1399.30069677273
3.331,1399.5408849903
3.332,1399.78107282683
3.333,1400.02126028103
3.334,1400.26144735166
3.335,1400.50163403743
3.336,1400.74182033709
3.337,1400.98200624936
3.338,1401.22219177299
3.339,1401.4623769067
3.34,1401.70256164923
3.341,1401.94274599931
3.342,1402.18292995568
3.343,1402.42311351706
3.344,1402.6632966822
3.345,1402.90347944982
3.346,1403.14366181866
3.347,1403.38384378746
3.348,1403.62402535494
3.349,1403.86420651984
3.35,1404.1043872809
3.351,1404.34456763684
3.352,1404.5847475864
3.353,1404.82492712832
3.354,1405.06510626132
3.355,1405.30528498414
3.356,1405.54546329552
3.357,1405.78564119419
3.358,1406.02581867888
3.359,1406.26599574832
3.36,1406.50617240125
3.361,1406.74634863641
3.362,1406.98652445252
3.363,1407.22669984832
3.364,1407.46687482254
3.365,1407.70704937392
3.366,1407.94722350118
3.367,1408.18739720307
3.368,1408.42757047832
3.369,1408.66774332566
3.37,1408.90791574382
3.371,1409.14808773154
3.372,1409.38825928755
3.373,1409.62843041058
3.374,1409.86860109938
3.375,1410.10877135308
3.376,1410.34894117189
3.377,1410.58911055613
3.378,1410.82927950615
3.379,1411.0694480223
3.38,1411.30961610489
3.381,1411.54978375429
3.382,1411.78995097083
3.383,1412.03011775484
3.384,1412.27028410667
3.385,1412.51045002665
3.386,1412.75061551513
3.387,1412.99078057245
3.388,1413.23094519895
3.389,1413.47110939496
3.39,1413.71127316083
3.391,1413.95143649689
3.392,1414.19159940349
3.393,1414.43176188097
3.394,1414.67192392966
3.395,1414.9120855499
3.396,1415.15224674204
3.397,1415.39240750642
3.398,1415.63256784337
3.399,1415.87272775323
3.4,1416.11288723634
3.401,1416.35304629306
3.402,1416.5932049237
3.403,1416.83336312862
3.404,1417.07352090815
3.405,1417.31367826263
3.406,1417.55383519241
3.407,1417.79399169782
3.408,1418.0341477792
3.409,1418.27430343689
3.41,1418.51445867123
3.411,1418.75461348257
3.412,1418.99476787124
3.413,1419.23492183758
3.414,1419.47507538193
3.415,1419.71522850463
3.416,1419.95538120602
3.417,1420.19553348644
3.418,1420.43568534624
3.419,1420.67583678574
3.42,1420.91598780529
3.421,1421.15613840523
3.422,1421.39628858591
3.423,1421.63643834765
3.424,1421.8765876908
3.425,1422.1167366157
3.426,1422.35688512268
3.427,1422.5970332121
3.428,1422.83718088428
3.429,1423.07732813958
3.43,1423.31747497832
3.431,1423.55762140084
3.432,1423.7977674075
3.433,1424.03791299862
3.434,1424.27805817455
3.435,1424.51820293563
3.436,1424.75834728219
3.437,1424.99849121458
3.438,1425.23863473313
3.439,1425.47877783819
3.44,1425.7189205301
3.441,1425.95906280919
3.442,1426.19920467581
3.443,1426.43934613029
3.444,1426.67948717298
3.445,1426.91962780422
3.446,1427.15976802433
3.447,1427.39990783367
3.448,1427.64004723258
3.449,1427.88018622139
3.45,1428.12032480044
3.451,1428.36046297008
3.452,1428.60060073064
3.453,1428.84073808246
3.454,1429.08087502589
3.455,1429.32101156126
3.456,1429.56114768891
3.457,1429.80128340918
3.458,1430.04141872242
3.459,1430.28155362896
3.46,1430.52168812914
3.461,1430.7618222233
3.462,1431.00195591178
3.463,1431.24208919492
3.464,1431.48222207307
3.465,1431.72235454655
3.466,1431.96248661572
3.467,1432.2026182809
3.468,1432.44274954245
3.469,1432.68288040069
3.47,1432.92301085598
3.471,1433.16314090864
3.472,1433.40327055902
3.473,1433.64339980747
3.474,1433.88352865431
3.475,1434.12365709989
3.476,1434.36378514455
3.477,1434.60391278862
3.478,1434.84404003246
3.479,1435.08416687639
3.48,1435.32429332076
3.481,1435.56441936591
3.482,1435.80454501217
3.483,1436.04467025989
3.484,1436.28479510941
3.485,1436.52491956107
3.486,1436.7650436152
3.487,1437.00516727215
3.488,1437.24529053225
3.489,1437.48541339585
3.49,1437.72553586328
3.491,1437.96565793489
3.492,1438.20577961102
3.493,1438.445900892
3.494,1438.68602177817
3.495,1438.92614226988
3.496,1439.16626236746
3.497,1439.40638207126
3.498,1439.64650138161
3.499,1439.88662029886
3.5,1440.12673882334
3.501,1440.36685695539
3.502,1440.60697469536
3.503,1440.84709204357
3.504,1441.08720900038
3.505,1441.32732556613
3.506,1441.56744174114
3.507,1441.80755752577
3.508,1442.04767292035
3.509,1442.28778792522
3.51,1442.52790254072
3.511,1442.7680167672
3.512,1443.00813060498
3.513,1443.24824405442
3.514,1443.48835711585
3.515,1443.7284697896
3.516,1443.96858207603
3.517,1444.20869397547
3.518,1444.44880548825
3.519,1444.68891661473
3.52,1444.92902735524
3.521,1445.16913771011
3.522,1445.40924767969
3.523,1445.64935726433
3.524,1445.88946646435
3.525,1446.1295752801
3.526,1446.36968371192
3.527,1446.60979176014
3.528,1446.84989942512
3.529,1447.09000670718
3.53,1447.33011360667
3.531,1447.57022012392
3.532,1447.81032625929
3.533,1448.0504320131
3.534,1448.29053738569
3.535,1448.53064237741
3.536,1448.7707469886
3.537,1449.0108512196
3.538,1449.25095507074
3.539,1449.49105854236
3.54,1449.73116163482
3.541,1449.97126434843
3.542,1450.21136668355
3.543,1450.45146864052
3.544,1450.69157021967
3.545,1450.93167142134
3.546,1451.17177224588
3.547,1451.41187269363
3.548,1451.65197276491
3.549,1451.89207246008
3.55,1452.13217177947
3.551,1452.37227072343
3.552,1452.61236929229
3.553,1452.85246748639
3.554,1453.09256530608
3.555,1453.33266275168
3.556,1453.57275982355
3.557,1453.81285652202
3.558,1454.05295284743
3.559,1454.29304880013
3.56,1454.53314438044
